GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS445682073	2019-05-03 10:12:26	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Magadanskaya oblast'	RU-MAG							Остров Талан (Talan Island)	L4992492	H	59.3111184	149.0813828	1994-07-01		obsr416326	S32746400	Historical	P62	EBIRD				15	1		0	1	0		Afternoon boat to Talan Island. Journey took six hours. Birded right through the night - still quite light here at 02.00 despite being so much farther south than the north coast. This list includes birds seen from the boat as well as those on the island.	on Talan	
URN:CornellLabOfOrnithology:EBIRD:OBS870756400	2021-03-31 23:39:25.689801	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				3					Russia	RU	Magadanskaya oblast'	RU-MAG							Остров Талан (Talan Island)	L4992492	H	59.3111184	149.0813828	1994-07-02		obsr610760	S65135093	Historical	P62	EBIRD					0		1	1	0		Historical checklist created by eBird/Macaulay Library from Internet Bird Collection media. Original IBC location name and coordinates: Talan Island (59.3121, 149.083).		
URN:CornellLabOfOrnithology:EBIRD:OBS816710901	2020-01-13 16:54:50	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Magadanskaya oblast'	RU-MAG							Остров Талан (Talan Island)	L4992492	H	59.3111184	149.0813828	1996-07-16	08:00:00	obsr337884	S60632576	Historical	P62	EBIRD	360	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS933164915	2020-06-03 02:39:40	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Magadanskaya oblast'	RU-MAG							Остров Талан (Talan Island)	L4992492	H	59.3111184	149.0813828	2004-07-07	06:55:00	obsr424673	S69741481	Traveling	P22	EBIRD_AU	325	1.600		5	1		0	1	0		Time spent walking on island and on boat in surrounding waters.  Part of Russian Academy of Science survey work.		
URN:CornellLabOfOrnithology:EBIRD:OBS436501861	2021-03-31 23:39:25.689801	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Magadanskaya oblast'	RU-MAG							Ola lagoon, nr.Magadan	L4992398	P	59.5587228	151.3186884	2006-07-27	07:00:00	obsr648527	S32061956	Traveling	P22	EBIRD	600	50.000		5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS871181819	2020-02-27 14:14:57	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Magadanskaya oblast'	RU-MAG							Остров Талан (Talan Island)	L4992492	H	59.3111184	149.0813828	2008-06-25		obsr800441	S65188786	Historical	P62	EBIRD					0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1260714498	2021-10-19 21:36:28.402699	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Magadanskaya oblast'	RU-MAG							Koni Peninsula	L16675572	P	59.0390000	151.5331000	2008-06-19		obsr800441	S96383235	Historical	P62	EBIRD					0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1260730645	2021-10-19 21:36:28.402699	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Magadanskaya oblast'	RU-MAG							Остров Талан (Talan Island)	L4992492	H	59.3111184	149.0813828	2008-06-25		obsr800441	S96389727	Historical	P62	EBIRD					0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS871181605	2020-02-27 14:14:56	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Magadanskaya oblast'	RU-MAG							Umara Island (59.1312, 151.744)	L10629630	P	59.1312000	151.7440000	2008-06-19		obsr800441	S65188729	Historical	P62	EBIRD					0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS871181814	2020-02-27 14:14:57	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Magadanskaya oblast'	RU-MAG							Остров Талан (Talan Island)	L4992492	H	59.3111184	149.0813828	2008-06-24		obsr800441	S65188785	Historical	P62	EBIRD					0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS934404328	2020-05-30 08:22:53	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Magadanskaya oblast'	RU-MAG							Остров Талан (Talan Island)	L4992492	H	59.3111184	149.0813828	2009-06-27		obsr221931	S69830260	Historical	P62	EBIRD					0		0	1	0			S2 Monotypic Vistos 7+ exemplars, inclosos dos polls al niu. Fet vídeo. <br><br><b>Video:</b> X<br>	
URN:CornellLabOfOrnithology:EBIRD:OBS868144363	2020-02-21 15:27:39	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Magadanskaya oblast'	RU-MAG							Taui Bay	L10626414	P	59.5622000	150.9990000	2009-06-28		obsr221931	S64820663	Historical	P62	EBIRD					0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS868144360	2020-02-21 15:27:38	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Magadanskaya oblast'	RU-MAG							Остров Талан (Talan Island)	L4992492	H	59.3111184	149.0813828	2009-06-27		obsr221931	S64820661	Historical	P62	EBIRD					0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS871206154	2020-02-27 14:34:50	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Magadanskaya oblast'	RU-MAG							Остров Талан (Talan Island)	L4992492	H	59.3111184	149.0813828	2009-06-26		obsr902530	S65201246	Historical	P62	EBIRD					0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS435384720	2016-10-10 18:15:42	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				3					Russia	RU	Magadanskaya oblast'	RU-MAG							Chelomdzha River	L4980426	P	59.7827555	148.2607985	2012-07-26		obsr810130	S31981464	Incidental	P20	EBIRD				3	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS421090865	2016-07-31 18:39:31	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Magadanskaya oblast'	RU-MAG							59.3165x149.0310 - 17 Jun 2016, 11:01	L4726214	P	59.3165020	149.0310140	2016-06-17	11:01:00	obsr227553	S30924379	Stationary	P21	EBIRD	20			1	1	G1867574	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS417794125	2016-07-13 21:05:27	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2	ON	C4	ON	Male, Adult (1); Female, Adult (1)	Russia	RU	Magadanskaya oblast'	RU-MAG							MAGADAN- Birding the outskirts Location #4	L4784757	P	59.6071000	151.2973800	2016-06-20	13:28:00	obsr111047	S30675534	Stationary	P21	EBIRD	39			7	1		0	1	0		Birding with Igor. Stopped for lunch.	We did not approach the nest.	
URN:CornellLabOfOrnithology:EBIRD:OBS421090883	2021-12-04 17:13:49.119372	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				4	NY	C4	NY	Unknown Sex, Adult (3); Unknown Sex, Juvenile (1)	Russia	RU	Magadanskaya oblast'	RU-MAG							Остров Талан (Talan Island)	L4992492	H	59.3111184	149.0813828	2016-06-17	13:42:00	obsr227553	S30924381	Traveling	P22	EBIRD	243	8.000		1	1	G1867576	1	1	0			Eaglet on eyrie	
URN:CornellLabOfOrnithology:EBIRD:OBS413638043	2016-08-02 23:38:27	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2	ON	C4	ON		Russia	RU	Magadanskaya oblast'	RU-MAG							59.6073x151.2972 - 20 Jun 2016, 13:21	L4726189	P	59.6072850	151.2972220	2016-06-20	13:21:00	obsr130294	S30353067	Traveling	P22	EBIRD	40	0.500		1	1	G1827732	0	1	0			On nest	
URN:CornellLabOfOrnithology:EBIRD:OBS414399201	2018-05-15 20:31:07	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2	ON	C4	ON		Russia	RU	Magadanskaya oblast'	RU-MAG							59.6073x151.2972 - 20 Jun 2016, 13:21	L4726189	P	59.6072850	151.2972220	2016-06-20	13:21:00	obsr227553	S30411444	Traveling	P22	EBIRD	40	0.500		1	1	G1827732	0	1	0			On nest	
URN:CornellLabOfOrnithology:EBIRD:OBS413638252	2016-07-04 21:25:08	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Magadanskaya oblast'	RU-MAG							59.1422x153.4341 - 19 Jun 2016, 05:40	L4726203	P	59.1422280	153.4340940	2016-06-19	05:40:00	obsr130294	S30353087	Traveling	P22	EBIRD	145	29.999		1	1	G1836226	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS849509897	2022-01-07 07:37:51.40886	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Magadanskaya oblast'	RU-MAG							Yamskiye Islands, Magadan Oblast, Russia	L10465869	P	59.3335843	155.5572514	2016-06-18		obsr107603	S63242345	Historical	P62	EBIRD					1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS413638259	2016-08-02 23:29:04	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Magadanskaya oblast'	RU-MAG							59.3430x155.5807 - 18 Jun 2016, 17:23	L4726204	P	59.3430240	155.5807420	2016-06-18	17:23:00	obsr130294	S30353089	Traveling	P22	EBIRD	173	5.000		1	1	G1843912	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS654530632	2021-09-03 09:52:21.135893	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				3					Russia	RU	Magadanskaya oblast'	RU-MAG							Astronomy Bay	L4795470	P	59.1486800	153.3512900	2016-06-19	08:35:00	obsr13494	S48317813	Traveling	P22	EBIRD	55	2.575		8	1	G1855709	0	1	0		Zodiac ride into Astronomy Bay; Rodney Russ driver, with Meghan Kelly. Copying Sandra Kinsey, Laird Law, Jim & Sheree Lomax who were in a different Zodiac. Very Light wind. 8 degrees C. Mammals: largha seal, bearded seal (3), and one brown bear, briefly seen by Meghan. 5 zodiacs. Our (S&L) driver was Costa, with Chris.		
URN:CornellLabOfOrnithology:EBIRD:OBS417320509	2018-05-15 20:29:28	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Magadanskaya oblast'	RU-MAG							59.3430x155.5807 - 18 Jun 2016, 17:23	L4726204	P	59.3430240	155.5807420	2016-06-18	17:23:00	obsr227553	S30640216	Traveling	P22	EBIRD	173	5.000		1	1	G1843912	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS413638386	2016-08-02 22:07:18	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8					Russia	RU	Magadanskaya oblast'	RU-MAG							59.3181x149.0680 - 17 Jun 2016, 20:33	L4726212	P	59.3180940	149.0679850	2016-06-17	20:17:00	obsr130294	S30353099	Traveling	P22	EBIRD	100	8.000		1	1	G1867577	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS413638441	2016-07-31 18:39:31	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Magadanskaya oblast'	RU-MAG							59.3165x149.0310 - 17 Jun 2016, 11:01	L4726214	P	59.3165020	149.0310140	2016-06-17	11:01:00	obsr130294	S30353103	Stationary	P21	EBIRD	20			1	1	G1867574	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS416026981	2018-05-15 20:30:20	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				3					Russia	RU	Magadanskaya oblast'	RU-MAG							59.1562x153.2910 - 19 Jun 2016, 09:39	L4726198	P	59.1561590	153.2909620	2016-06-19	09:39:00	obsr227553	S30537335	Traveling	P22	EBIRD	20	2.000		13	1	G1836228	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS421090917	2021-12-04 17:14:43.198021	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8					Russia	RU	Magadanskaya oblast'	RU-MAG							Остров Талан (Talan Island)	L4992492	H	59.3111184	149.0813828	2016-06-17	20:17:00	obsr227553	S30924383	Traveling	P22	EBIRD	100	8.000		1	1	G1867577	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS418519118	2018-08-18 08:13:35	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				4					Russia	RU	Magadanskaya oblast'	RU-MAG							Astronomy Bay	L4795470	P	59.1486800	153.3512900	2016-06-19	09:30:00	obsr111047	S30733047	Traveling	P22	EBIRD	17	2.575		8	1	G1855709	0	1	0		Zodiac ride into Astronomy Bay; Rodney Russ driver, with Meghan Kelly. Copying Sandra Kinsey, Laird Law, Jim & Sheree Lomax who were in a different Zodiac. VL wind. 8 degrees C. Wet landing at Okhotsk town. Mammals: largha seal, bearded seal (3), and one brown bear, briefly seen by Meghan.		
URN:CornellLabOfOrnithology:EBIRD:OBS419339071	2021-09-03 09:52:21.059327	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Magadanskaya oblast'	RU-MAG							Astronomy Bay - landing site	L4795726	P	59.1555100	153.2763700	2016-06-19	09:47:00	obsr185480	S30793261	Traveling	P22	EBIRD	90	0.805		14	1	G1855707	0	1	0		Landing and a short distance, but very difficult walk into the forest. On our return the tide had gone out and stranded us on shore. We had to walk a long distance along the shoreline before finding a place where the Zodiacs could retrieve us. Mammal: SIBERIAN CHIPMUNK. Weather was pleasant.		
URN:CornellLabOfOrnithology:EBIRD:OBS413638236	2021-09-03 09:52:21.164617	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Magadanskaya oblast'	RU-MAG							59.1406x153.3584 - 19 Jun 2016, 08:27	L4726202	P	59.1406000	153.3583830	2016-06-19	08:27:00	obsr130294	S30353086	Traveling	P22	EBIRD	70	4.000		1	1	G1836229	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS849507400	2022-01-05 18:36:01.450255	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Magadanskaya oblast'	RU-MAG							Остров Талан (Talan Island)	L4992492	H	59.3111184	149.0813828	2016-06-17		obsr107603	S63242128	Historical	P62	EBIRD					1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS419339366	2021-09-03 09:52:21.119912	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				3					Russia	RU	Magadanskaya oblast'	RU-MAG							Astronomy Bay	L4795470	P	59.1486800	153.3512900	2016-06-19	08:35:00	obsr185480	S30793279	Traveling	P22	EBIRD	55	2.575		8	1	G1855709	0	1	0		Zodiac ride into Astronomy Bay; Rodney Russ driver, with Meghan Kelly. Copying Sandra Kinsey, Laird Law, Jim & Sheree Lomax who were in a different Zodiac. Very Light wind. 8 degrees C. Mammals: largha seal(3), bearded seal (3), and one brown bear, briefly seen by Meghan. 5 zodiacs. Our (S&L) driver was Costa, with Chris.		
URN:CornellLabOfOrnithology:EBIRD:OBS849514674	2022-01-08 06:22:39.617231	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Magadanskaya oblast'	RU-MAG							Astronomy Bay, Russia	L10465903	P	59.1469687	153.3132668	2016-06-19		obsr107603	S63242747	Historical	P62	EBIRD					1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS416026991	2021-09-03 09:52:21.188276	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Magadanskaya oblast'	RU-MAG							59.1406x153.3584 - 19 Jun 2016, 08:27	L4726202	P	59.1406000	153.3583830	2016-06-19	08:27:00	obsr227553	S30537336	Traveling	P22	EBIRD	70	4.000		1	1	G1836229	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS418539765	2021-09-03 09:52:21.036785	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Magadanskaya oblast'	RU-MAG							Astronomy Bay - landing site	L4795726	P	59.1555100	153.2763700	2016-06-19	09:47:00	obsr111047	S30734491	Traveling	P22	EBIRD	90	0.805		14	1	G1855707	0	1	0		Landing and a short distance, but very difficult walk into the forest. On our return the tide had gone out and stranded us on shore. We had to walk a long distance along the shoreline before finding a place where the Zodiacs could retrieve us. Mammal: SIBERIAN CHIPMUNK. Weather was pleasant.		
URN:CornellLabOfOrnithology:EBIRD:OBS413638135	2016-08-02 23:34:34	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				3					Russia	RU	Magadanskaya oblast'	RU-MAG							59.1562x153.2910 - 19 Jun 2016, 09:39	L4726198	P	59.1561590	153.2909620	2016-06-19	09:39:00	obsr130294	S30353081	Traveling	P22	EBIRD	20	2.000		13	1	G1836228	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS413638418	2016-08-02 22:02:50	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				4	NY	C4	NY	Unknown Sex, Juvenile (1); Unknown Sex, Adult (3)	Russia	RU	Magadanskaya oblast'	RU-MAG							59.3200x149.0556 - 17 Jun 2016, 13:42	L4726213	P	59.3199920	149.0555610	2016-06-17	13:42:00	obsr130294	S30353101	Traveling	P22	EBIRD	243	8.000		1	1	G1867576	1	1	0			Eaglet on eyrie	
URN:CornellLabOfOrnithology:EBIRD:OBS416026968	2018-05-15 20:30:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Magadanskaya oblast'	RU-MAG							59.1422x153.4341 - 19 Jun 2016, 05:40	L4726203	P	59.1422280	153.4340940	2016-06-19	05:40:00	obsr227553	S30537333	Traveling	P22	EBIRD	145	29.999		1	1	G1836226	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS743181901	2021-09-03 09:52:20.744886	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				5					Russia	RU	Magadanskaya oblast'	RU-MAG							Бухта Гертнера (Gertnera Bay)	L9099473	H	59.5510033	150.8928902	2017-06-06	10:00:00	obsr527032	S55269347	Traveling	P22	EBIRD	180	3.219		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS515239446	2017-06-30 21:03:36	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Magadanskaya oblast'	RU-MAG							Astronomichal Bay	L6038064	P	59.0365364	152.3803711	2017-06-22		obsr543344	S37893653	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS530263194	2017-09-04 22:46:01	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				4					Russia	RU	Magadanskaya oblast'	RU-MAG							Остров Талан (Talan Island)	L4992492	H	59.3111184	149.0813828	2017-09-05	07:13:00	obsr57317	S39006463	Traveling	P22	EBIRD	250	8.047		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS530536679	2018-09-18 07:59:07	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Magadanskaya oblast'	RU-MAG							Полуостров Кони--Река Бургаули (Kony Peninsula--Burgauly River)	L6246382	H	58.8657700	151.5520620	2017-09-06	07:00:00	obsr57317	S39025876	Traveling	P22	EBIRD	369	12.875		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS530322824	2018-09-14 07:07:01	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Magadanskaya oblast'	RU-MAG							Остров Завьялова (Zavyalova Island)	L6244448	H	59.0412611	150.6108856	2017-09-05	14:55:00	obsr57317	S39011029	Traveling	P22	EBIRD	205	9.656		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS869774465	2020-02-25 10:53:14	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Magadanskaya oblast'	RU-MAG							Magadan Oblast (59.2155, 153.3705)	L10602433	P	59.2155000	153.3705000	2018-05-30		obsr1304369	S64972595	Historical	P62	EBIRD					0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS850951862	2022-03-01 18:15:19.709097	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				11					Russia	RU	Magadanskaya oblast'	RU-MAG							Залив Бабушкина (Babushkina Bay)	L10484684	H	59.2023328	153.4209564	2018-05-28	17:08:00	obsr1304369	S63360119	Historical	P62	EBIRD	600	6.437	1618.7426	2	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1260560668	2022-04-14 23:44:07.689269	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Magadanskaya oblast'	RU-MAG							Залив Бабушкина (Babushkina Bay)	L10484684	H	59.2023328	153.4209564	2018-05-31		obsr1304369	S96332540	Historical	P62	EBIRD					0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS869774489	2020-02-25 10:53:16	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Magadanskaya oblast'	RU-MAG							Magadan Oblast (59.2174, 153.3649)	L10602435	P	59.2174000	153.3649000	2018-06-02		obsr1304369	S64972619	Historical	P62	EBIRD					0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1260560680	2021-10-19 12:43:20.357416	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Magadanskaya oblast'	RU-MAG							Залив Бабушкина (Babushkina Bay)	L10484684	H	59.2023328	153.4209564	2018-06-02		obsr1304369	S96332542	Historical	P62	EBIRD					0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS869774480	2020-02-25 10:53:15	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Magadanskaya oblast'	RU-MAG							Magadan Oblast (59.2117, 153.3782)	L10602418	P	59.2117000	153.3782000	2018-06-01		obsr1304369	S64972610	Historical	P62	EBIRD					0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS776342009	2021-09-03 09:52:21.003094	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Magadanskaya oblast'	RU-MAG							Magadan Oblast, RU (59.599, 151.359)	L9490615	P	59.5986666	151.3585215	2019-06-10	09:00:00	obsr791367	S57478513	Traveling	P22	EBIRD	180	3.000		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS776353092	2021-09-03 09:52:20.971194	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Magadanskaya oblast'	RU-MAG							Magadan Oblast, RU (59.599, 151.359)	L9490615	P	59.5986666	151.3585215	2019-06-17	09:00:00	obsr791367	S57479343	Traveling	P22	EBIRD	180	2.000		2	1		0	1	0				
